Company,System,AutoParallel,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Dell Inc.,"PowerEdge R440 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,36.7,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R440 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,59.1,61.9,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R440 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,69.9,73.2,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R440 (Intel Xeon Gold 6152, 2.10 GHz)",Yes,44,2,22,2,74.5,78.0,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge R540 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,36.8,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R540 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,59.1,Not Run,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R540 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,70.0,Not Run,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R540 (Intel Xeon Gold 6138, 2.00 GHz)",Yes,40,2,20,2,73.4,Not Run,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,32,4,8,2,82.0,86.2,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6146, 3.20 GHz)",Yes,48,4,12,2,79.6,83.8,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge T440 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,36.7,38.0,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge T440 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,59.3,61.8,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,2,58.4,60.8,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge FC640 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,56,2,28,2,78.6,81.3,Intel Xeon Platinum 8176
H3C,H3C UniServer R4900 G3 (Intel Xeon Gold 6140),Yes,36,2,18,1,74.5,77.8,Intel Xeon Gold 6140
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8180),Yes,56,2,28,1,79.6,82.8,Intel Xeon Platinum 8180
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8164),Yes,52,2,26,1,77.4,80.2,Intel Xeon Platinum 8164
HPE,"ProLiant DL360 Gen9 (3.00 GHz, Intel Xeon E5-2687W v4)",Yes,24,2,12,1,68.1,71.7,Intel Xeon E5-2687W v4
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,81.6,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL560 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,112,4,28,1,81.1,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL360 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,81.6,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,28,1,28,1,81.0,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant BL460c Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,75.7,78.6,Intel Xeon Platinum 8164
Huawei,Huawei CH242 V3 (Intel Xeon E7-4820 v4),Yes,40,4,10,1,40.7,43.0,Intel Xeon E7-4820 v4
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,83.2,85.9,Intel Xeon Platinum 8180
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,83.2,86.0,Intel Xeon Platinum 8180
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8180),Yes,112,4,28,1,80.3,82.6,Intel Xeon Platinum 8180
Huawei,Huawei 8100 V5 (Intel Xeon Platinum 8180),Yes,224,8,28,1,74.1,76.9,Intel Xeon Platinum 8180
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,83.2,86.0,Intel Xeon Platinum 8180
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,78.7,81.8,Intel Xeon Platinum 8170
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,78.8,81.7,Intel Xeon Platinum 8170
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,78.7,81.6,Intel Xeon Platinum 8170
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,78.2,81.4,Intel Xeon Platinum 8168
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,78.1,81.4,Intel Xeon Platinum 8168
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,78.0,80.9,Intel Xeon Platinum 8168
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,77.1,79.9,Intel Xeon Platinum 8160
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,77.6,80.5,Intel Xeon Platinum 8160
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,77.1,80.2,Intel Xeon Platinum 8160
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,76.9,80.0,Intel Xeon Gold 6154
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,76.7,79.8,Intel Xeon Gold 6154
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,76.9,80.0,Intel Xeon Gold 6154
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,77.0,80.0,Intel Xeon Gold 6152
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,77.0,80.1,Intel Xeon Gold 6152
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,77.0,80.0,Intel Xeon Gold 6152
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,77.7,80.8,Intel Xeon Gold 6148
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,77.8,80.5,Intel Xeon Gold 6148
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,77.7,80.6,Intel Xeon Gold 6148
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,75.5,78.9,Intel Xeon Gold 6142
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,75.4,79.0,Intel Xeon Gold 6142
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,75.4,78.9,Intel Xeon Gold 6142
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,76.3,79.6,Intel Xeon Gold 6140
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,76.4,79.6,Intel Xeon Gold 6140
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,76.5,79.7,Intel Xeon Gold 6140
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,75.6,78.8,Intel Xeon Gold 6138
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,75.8,78.8,Intel Xeon Gold 6138
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,75.8,79.0,Intel Xeon Gold 6138
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,76.8,80.0,Intel Xeon Gold 6136
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,76.8,80.0,Intel Xeon Gold 6136
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,76.5,79.6,Intel Xeon Gold 6136
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,73.8,76.9,Intel Xeon Gold 6134
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,73.6,76.5,Intel Xeon Gold 6134
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,73.6,76.8,Intel Xeon Gold 6134
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,80.7,83.7,Intel Xeon Platinum 8176
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,80.9,83.8,Intel Xeon Platinum 8176
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,80.6,83.5,Intel Xeon Platinum 8176
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,73.8,77.1,Intel Xeon Gold 6132
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,73.8,77.0,Intel Xeon Gold 6132
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,73.9,77.1,Intel Xeon Gold 6132
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,74.8,78.4,Intel Xeon Gold 6130
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,75.1,78.7,Intel Xeon Gold 6130
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,74.8,78.3,Intel Xeon Gold 6130
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,71.2,74.8,Intel Xeon Gold 6128
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,71.4,74.9,Intel Xeon Gold 6128
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,71.4,74.9,Intel Xeon Gold 6128
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,73.7,77.0,Intel Xeon Gold 6126
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,73.5,76.8,Intel Xeon Gold 6126
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,73.5,76.7,Intel Xeon Gold 6126
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,70.0,73.1,Intel Xeon Gold 5122
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,70.2,73.5,Intel Xeon Gold 5122
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,70.3,73.2,Intel Xeon Gold 5122
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,65.2,68.1,Intel Xeon Gold 5120
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,65.3,68.1,Intel Xeon Gold 5120
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,65.5,68.3,Intel Xeon Gold 5120
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,75.9,79.1,Intel Xeon Gold 6150
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,75.9,79.1,Intel Xeon Gold 6150
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,76.0,79.4,Intel Xeon Gold 6150
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,63.9,67.0,Intel Xeon Gold 5118
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,63.9,67.0,Intel Xeon Gold 5118
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,64.0,67.0,Intel Xeon Gold 5118
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,63.5,66.2,Intel Xeon Gold 5115
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,63.5,66.2,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,63.7,66.4,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,59.7,62.1,Intel Xeon Platinum 8153
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,59.8,62.3,Intel Xeon Platinum 8153
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,59.7,62.3,Intel Xeon Platinum 8153
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,69.7,72.7,Intel Xeon Platinum 8156
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,69.7,72.8,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,69.5,72.8,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,77.8,81.2,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,77.9,81.0,Intel Xeon Platinum 8164
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,78.0,81.2,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,59.2,61.8,Intel Xeon Silver 4114
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,59.2,61.8,Intel Xeon Silver 4114
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,59.2,61.8,Intel Xeon Silver 4114
Huawei,Huawei CH242 V3 (Intel Xeon E7-8894 v4),Yes,96,4,24,1,69.5,72.2,Intel Xeon E7-8894 v4
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,55.9,58.3,Intel Xeon Silver 4112
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,55.7,58.0,Intel Xeon Silver 4112
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,55.9,58.2,Intel Xeon Silver 4112
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,57.9,60.4,Intel Xeon Silver 4110
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,57.8,60.4,Intel Xeon Silver 4110
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,57.7,60.3,Intel Xeon Silver 4110
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,36.4,37.7,Intel Xeon Bronze 3106
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,36.1,37.6,Intel Xeon Bronze 3106
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,36.5,37.7,Intel Xeon Bronze 3106
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,35.6,36.7,Intel Xeon Bronze 3104
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,35.5,36.6,Intel Xeon Bronze 3104
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,35.6,36.7,Intel Xeon Bronze 3104
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,57.2,59.7,Intel Xeon Silver 4108
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,57.2,59.8,Intel Xeon Silver 4108
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,57.3,59.9,Intel Xeon Silver 4108
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,60.7,63.2,Intel Xeon Silver 4116
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,60.5,63.2,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,60.6,63.1,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6144),Yes,16,2,8,1,82.1,85.8,Intel Xeon Gold 6144
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,70.5,73.2,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,60.4,63.7,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,65.0,68.8,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,2,64.6,68.3,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,2,63.2,66.7,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,60.3,63.7,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,58.6,62.0,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,59.1,62.5,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,59.1,62.3,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,60.3,63.5,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,60.0,63.4,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,60.3,63.6,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,65.0,68.6,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,65.0,68.7,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,60.0,63.4,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,60.0,63.4,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,60.1,63.4,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,60.5,63.7,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,65.0,68.8,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,60.2,63.6,Intel Xeon E5-2620 v4
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,76.3,79.6,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,76.3,79.4,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,76.2,79.6,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,4,28,1,80.0,83.0,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,80.3,83.4,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,4,28,1,79.8,83.0,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,28,1,28,1,80.2,82.7,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,81.2,83.9,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR630 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,81.1,84.0,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR630 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,28,1,28,1,79.3,82.2,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,112,4,28,1,80.9,83.8,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,224,8,28,1,78.4,81.3,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,81.2,84.1,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,28,1,28,1,79.3,82.3,Intel Xeon Platinum 8180
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.00 GHz, Intel Xeon E3-1220 v6)",Yes,4,1,4,1,66.7,68.8,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.30 GHz, Intel Xeon E3-1225 v6)",Yes,4,1,4,1,70.0,72.4,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.50 GHz, Intel Xeon E3-1230 v6)",Yes,4,1,4,1,73.2,75.7,Intel Xeon E3-1230 v6
